company_code,company_name,source_pdf,pdf_page,record_type,jsonl_line_no,object_name,snapshot_or_date,evidence_text
603418,友升股份,603418_友升股份_IPO招股说明书.pdf,45,equity_snapshot,39,上海骁墨,2022-12增资后/发行前,"本次增资后，友升股份股权结构列示17名股东，合计14,480.1333万股，100.00%。"
603418,友升股份,603418_友升股份_IPO招股说明书.pdf,45,equity_snapshot,40,安吉璞颉,2022-12增资后/发行前,"本次增资后，友升股份股权结构列示17名股东，合计14,480.1333万股，100.00%。"
603418,友升股份,603418_友升股份_IPO招股说明书.pdf,45,equity_snapshot,41,财投晨源,2022-12增资后/发行前,"本次增资后，友升股份股权结构列示17名股东，合计14,480.1333万股，100.00%。"
603418,友升股份,603418_友升股份_IPO招股说明书.pdf,45,equity_snapshot,42,深圳达晨创程,2022-12增资后/发行前,"本次增资后，友升股份股权结构列示17名股东，合计14,480.1333万股，100.00%。"
603418,友升股份,603418_友升股份_IPO招股说明书.pdf,45,equity_snapshot,43,杉创智至,2022-12增资后/发行前,"本次增资后，友升股份股权结构列示17名股东，合计14,480.1333万股，100.00%。"
603418,友升股份,603418_友升股份_IPO招股说明书.pdf,45,equity_snapshot,44,杭州达晨创程,2022-12增资后/发行前,"本次增资后，友升股份股权结构列示17名股东，合计14,480.1333万股，100.00%。"
603418,友升股份,603418_友升股份_IPO招股说明书.pdf,45,equity_snapshot,45,达晨财汇,2022-12增资后/发行前,"本次增资后，友升股份股权结构列示17名股东，合计14,480.1333万股，100.00%。"
603418,友升股份,603418_友升股份_IPO招股说明书.pdf,45,equity_snapshot,46,达晨财智,2022-12增资后/发行前,"本次增资后，友升股份股权结构列示17名股东，合计14,480.1333万股，100.00%。"
603418,友升股份,603418_友升股份_IPO招股说明书.pdf,45,equity_snapshot,47,财智创赢,2022-12增资后/发行前,"本次增资后，友升股份股权结构列示17名股东，合计14,480.1333万股，100.00%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,54,equity_snapshot,21,黄学英,t0_报告期初,"报告期初，公司注册资本2,408.00万元，其股权结构如下，合计2,408.00万元，100.00%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,54,equity_snapshot,22,周金清,t0_报告期初,"报告期初，公司注册资本2,408.00万元，其股权结构如下，合计2,408.00万元，100.00%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,54,equity_snapshot,23,陆民,t0_报告期初,"报告期初，公司注册资本2,408.00万元，其股权结构如下，合计2,408.00万元，100.00%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,54,equity_snapshot,24,高新同华,t0_报告期初,"报告期初，公司注册资本2,408.00万元，其股权结构如下，合计2,408.00万元，100.00%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,54,equity_snapshot,25,华泰大健康一号,t0_报告期初,"报告期初，公司注册资本2,408.00万元，其股权结构如下，合计2,408.00万元，100.00%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,54,equity_snapshot,26,苏州贤达,t0_报告期初,"报告期初，公司注册资本2,408.00万元，其股权结构如下，合计2,408.00万元，100.00%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,54,equity_snapshot,27,苏州博达,t0_报告期初,"报告期初，公司注册资本2,408.00万元，其股权结构如下，合计2,408.00万元，100.00%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,54,equity_snapshot,28,苏州杰贤,t0_报告期初,"报告期初，公司注册资本2,408.00万元，其股权结构如下，合计2,408.00万元，100.00%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,54,equity_snapshot,29,潘鼎,t0_报告期初,"报告期初，公司注册资本2,408.00万元，其股权结构如下，合计2,408.00万元，100.00%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,54,equity_snapshot,30,海佳同康,t0_报告期初,"报告期初，公司注册资本2,408.00万元，其股权结构如下，合计2,408.00万元，100.00%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,54,equity_snapshot,31,苏州敦行,t0_报告期初,"报告期初，公司注册资本2,408.00万元，其股权结构如下，合计2,408.00万元，100.00%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,54,equity_snapshot,32,陈志华,t0_报告期初,"报告期初，公司注册资本2,408.00万元，其股权结构如下，合计2,408.00万元，100.00%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,54,equity_snapshot,33,耿卫东,t0_报告期初,"报告期初，公司注册资本2,408.00万元，其股权结构如下，合计2,408.00万元，100.00%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,54,equity_snapshot,34,骏耀投资,t0_报告期初,"报告期初，公司注册资本2,408.00万元，其股权结构如下，合计2,408.00万元，100.00%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,54,equity_snapshot,35,华泰大健康二号,t0_报告期初,"报告期初，公司注册资本2,408.00万元，其股权结构如下，合计2,408.00万元，100.00%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,54,equity_snapshot,36,道兴投资,t0_报告期初,"报告期初，公司注册资本2,408.00万元，其股权结构如下，合计2,408.00万元，100.00%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,55,subscription_flow,1,复星惟盈（受让自黄学英）,2021-02/2021-03,2021年2月，黄学英将其持有的赛分有限58.2243万元注册资本分别转让给复星惟盈、朱勤华、唐斌及张敏；表格列示转让单价51.52元/注册资本、注册资本及转让价格。
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,55,subscription_flow,2,朱勤华（受让自黄学英）,2021-02/2021-03,2021年2月，黄学英将其持有的赛分有限58.2243万元注册资本分别转让给复星惟盈、朱勤华、唐斌及张敏；表格列示转让单价51.52元/注册资本、注册资本及转让价格。
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,55,subscription_flow,3,唐斌（受让自黄学英）,2021-02/2021-03,2021年2月，黄学英将其持有的赛分有限58.2243万元注册资本分别转让给复星惟盈、朱勤华、唐斌及张敏；表格列示转让单价51.52元/注册资本、注册资本及转让价格。
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,55,subscription_flow,4,张敏（受让自黄学英）,2021-02/2021-03,2021年2月，黄学英将其持有的赛分有限58.2243万元注册资本分别转让给复星惟盈、朱勤华、唐斌及张敏；表格列示转让单价51.52元/注册资本、注册资本及转让价格。
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,56,subscription_flow,5,国寿疌泉,2021-02-25,"2021年2月25日，赛分有限注册资本增加342.6769万元至2,750.6769万元。新增注册资本由国寿疌泉、复星惟盈、唐斌、张敏以人民币1.85亿元认购；表格列示认缴出资额、增资价格和增资金额。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,56,subscription_flow,6,复星惟盈,2021-02-25,"2021年2月25日，赛分有限注册资本增加342.6769万元至2,750.6769万元。新增注册资本由国寿疌泉、复星惟盈、唐斌、张敏以人民币1.85亿元认购；表格列示认缴出资额、增资价格和增资金额。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,56,subscription_flow,7,唐斌,2021-02-25,"2021年2月25日，赛分有限注册资本增加342.6769万元至2,750.6769万元。新增注册资本由国寿疌泉、复星惟盈、唐斌、张敏以人民币1.85亿元认购；表格列示认缴出资额、增资价格和增资金额。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,56,subscription_flow,8,张敏,2021-02-25,"2021年2月25日，赛分有限注册资本增加342.6769万元至2,750.6769万元。新增注册资本由国寿疌泉、复星惟盈、唐斌、张敏以人民币1.85亿元认购；表格列示认缴出资额、增资价格和增资金额。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,56,equity_snapshot,37,黄学英,2021-04第一次转让及增资完成后,"本次增资和股权转让完成后，赛分有限股权结构如下，合计2,750.6769万元，100.0000%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,56,equity_snapshot,38,周金清,2021-04第一次转让及增资完成后,"本次增资和股权转让完成后，赛分有限股权结构如下，合计2,750.6769万元，100.0000%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,56,equity_snapshot,39,陆民,2021-04第一次转让及增资完成后,"本次增资和股权转让完成后，赛分有限股权结构如下，合计2,750.6769万元，100.0000%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,56,equity_snapshot,40,国寿疌泉,2021-04第一次转让及增资完成后,"本次增资和股权转让完成后，赛分有限股权结构如下，合计2,750.6769万元，100.0000%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,56,equity_snapshot,41,高新同华,2021-04第一次转让及增资完成后,"本次增资和股权转让完成后，赛分有限股权结构如下，合计2,750.6769万元，100.0000%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,56,equity_snapshot,42,华泰大健康一号,2021-04第一次转让及增资完成后,"本次增资和股权转让完成后，赛分有限股权结构如下，合计2,750.6769万元，100.0000%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,56,equity_snapshot,43,苏州贤达,2021-04第一次转让及增资完成后,"本次增资和股权转让完成后，赛分有限股权结构如下，合计2,750.6769万元，100.0000%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,56,equity_snapshot,44,苏州博达,2021-04第一次转让及增资完成后,"本次增资和股权转让完成后，赛分有限股权结构如下，合计2,750.6769万元，100.0000%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,56,equity_snapshot,45,复星惟盈,2021-04第一次转让及增资完成后,"本次增资和股权转让完成后，赛分有限股权结构如下，合计2,750.6769万元，100.0000%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,56,equity_snapshot,46,苏州杰贤,2021-04第一次转让及增资完成后,"本次增资和股权转让完成后，赛分有限股权结构如下，合计2,750.6769万元，100.0000%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,56,equity_snapshot,47,潘鼎,2021-04第一次转让及增资完成后,"本次增资和股权转让完成后，赛分有限股权结构如下，合计2,750.6769万元，100.0000%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,56,equity_snapshot,48,海佳同康,2021-04第一次转让及增资完成后,"本次增资和股权转让完成后，赛分有限股权结构如下，合计2,750.6769万元，100.0000%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,56,equity_snapshot,49,苏州敦行,2021-04第一次转让及增资完成后,"本次增资和股权转让完成后，赛分有限股权结构如下，合计2,750.6769万元，100.0000%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,56,equity_snapshot,50,陈志华,2021-04第一次转让及增资完成后,"本次增资和股权转让完成后，赛分有限股权结构如下，合计2,750.6769万元，100.0000%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,56,equity_snapshot,51,耿卫东,2021-04第一次转让及增资完成后,"本次增资和股权转让完成后，赛分有限股权结构如下，合计2,750.6769万元，100.0000%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,56,equity_snapshot,52,骏耀投资,2021-04第一次转让及增资完成后,"本次增资和股权转让完成后，赛分有限股权结构如下，合计2,750.6769万元，100.0000%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,56,equity_snapshot,53,朱勤华,2021-04第一次转让及增资完成后,"本次增资和股权转让完成后，赛分有限股权结构如下，合计2,750.6769万元，100.0000%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,56,equity_snapshot,54,华泰大健康二号,2021-04第一次转让及增资完成后,"本次增资和股权转让完成后，赛分有限股权结构如下，合计2,750.6769万元，100.0000%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,56,equity_snapshot,55,道兴投资,2021-04第一次转让及增资完成后,"本次增资和股权转让完成后，赛分有限股权结构如下，合计2,750.6769万元，100.0000%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,56,equity_snapshot,56,唐斌,2021-04第一次转让及增资完成后,"本次增资和股权转让完成后，赛分有限股权结构如下，合计2,750.6769万元，100.0000%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,56,equity_snapshot,57,张敏,2021-04第一次转让及增资完成后,"本次增资和股权转让完成后，赛分有限股权结构如下，合计2,750.6769万元，100.0000%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,57,subscription_flow,9,高新同华（受让自黄学英）,2021-07-10,2021年7月10日，黄学英同意以合计人民币0元价格向高新同华转让其所持有的赛分有限22万元注册资本。
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,59,subscription_flow,10,源峰磐赛,2021-10-28/2021-11,"2021年11月第二次增资，赛分科技增发股份4,243,901股，由源峰磐赛、珠海峦恒、高瓴祈睿、国药中生、圣成投资、国药二期、圣祁投资、夏尔巴二期、甘李药业、吴征涛认购；表格列示认购股份、股份价格和认购金额。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,59,subscription_flow,11,珠海峦恒,2021-10-28/2021-11,"2021年11月第二次增资，赛分科技增发股份4,243,901股，由源峰磐赛、珠海峦恒、高瓴祈睿、国药中生、圣成投资、国药二期、圣祁投资、夏尔巴二期、甘李药业、吴征涛认购；表格列示认购股份、股份价格和认购金额。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,59,subscription_flow,12,高瓴祈睿,2021-10-28/2021-11,"2021年11月第二次增资，赛分科技增发股份4,243,901股，由源峰磐赛、珠海峦恒、高瓴祈睿、国药中生、圣成投资、国药二期、圣祁投资、夏尔巴二期、甘李药业、吴征涛认购；表格列示认购股份、股份价格和认购金额。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,59,subscription_flow,13,国药中生,2021-10-28/2021-11,"2021年11月第二次增资，赛分科技增发股份4,243,901股，由源峰磐赛、珠海峦恒、高瓴祈睿、国药中生、圣成投资、国药二期、圣祁投资、夏尔巴二期、甘李药业、吴征涛认购；表格列示认购股份、股份价格和认购金额。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,59,subscription_flow,14,圣成投资,2021-10-28/2021-11,"2021年11月第二次增资，赛分科技增发股份4,243,901股，由源峰磐赛、珠海峦恒、高瓴祈睿、国药中生、圣成投资、国药二期、圣祁投资、夏尔巴二期、甘李药业、吴征涛认购；表格列示认购股份、股份价格和认购金额。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,59,subscription_flow,15,国药二期,2021-10-28/2021-11,"2021年11月第二次增资，赛分科技增发股份4,243,901股，由源峰磐赛、珠海峦恒、高瓴祈睿、国药中生、圣成投资、国药二期、圣祁投资、夏尔巴二期、甘李药业、吴征涛认购；表格列示认购股份、股份价格和认购金额。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,59,subscription_flow,16,圣祁投资,2021-10-28/2021-11,"2021年11月第二次增资，赛分科技增发股份4,243,901股，由源峰磐赛、珠海峦恒、高瓴祈睿、国药中生、圣成投资、国药二期、圣祁投资、夏尔巴二期、甘李药业、吴征涛认购；表格列示认购股份、股份价格和认购金额。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,59,subscription_flow,17,夏尔巴二期,2021-10-28/2021-11,"2021年11月第二次增资，赛分科技增发股份4,243,901股，由源峰磐赛、珠海峦恒、高瓴祈睿、国药中生、圣成投资、国药二期、圣祁投资、夏尔巴二期、甘李药业、吴征涛认购；表格列示认购股份、股份价格和认购金额。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,59,subscription_flow,18,甘李药业,2021-10-28/2021-11,"2021年11月第二次增资，赛分科技增发股份4,243,901股，由源峰磐赛、珠海峦恒、高瓴祈睿、国药中生、圣成投资、国药二期、圣祁投资、夏尔巴二期、甘李药业、吴征涛认购；表格列示认购股份、股份价格和认购金额。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,59,subscription_flow,19,吴征涛,2021-10-28/2021-11,"2021年11月第二次增资，赛分科技增发股份4,243,901股，由源峰磐赛、珠海峦恒、高瓴祈睿、国药中生、圣成投资、国药二期、圣祁投资、夏尔巴二期、甘李药业、吴征涛认购；表格列示认购股份、股份价格和认购金额。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,59,equity_snapshot,58,黄学英,2021-11第二次增资完成后,"本次增资完成后，赛分科技股权结构如下，合计31,750,670股，100.0000%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,59,equity_snapshot,59,周金清,2021-11第二次增资完成后,"本次增资完成后，赛分科技股权结构如下，合计31,750,670股，100.0000%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,59,equity_snapshot,60,高新同华,2021-11第二次增资完成后,"本次增资完成后，赛分科技股权结构如下，合计31,750,670股，100.0000%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,59,equity_snapshot,61,陆民,2021-11第二次增资完成后,"本次增资完成后，赛分科技股权结构如下，合计31,750,670股，100.0000%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,59,equity_snapshot,62,国寿疌泉,2021-11第二次增资完成后,"本次增资完成后，赛分科技股权结构如下，合计31,750,670股，100.0000%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,59,equity_snapshot,63,华泰大健康一号,2021-11第二次增资完成后,"本次增资完成后，赛分科技股权结构如下，合计31,750,670股，100.0000%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,59,equity_snapshot,64,源峰磐赛,2021-11第二次增资完成后,"本次增资完成后，赛分科技股权结构如下，合计31,750,670股，100.0000%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,59,equity_snapshot,65,苏州贤达,2021-11第二次增资完成后,"本次增资完成后，赛分科技股权结构如下，合计31,750,670股，100.0000%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,59,equity_snapshot,66,复星惟盈,2021-11第二次增资完成后,"本次增资完成后，赛分科技股权结构如下，合计31,750,670股，100.0000%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,59,equity_snapshot,67,苏州博达,2021-11第二次增资完成后,"本次增资完成后，赛分科技股权结构如下，合计31,750,670股，100.0000%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,59,equity_snapshot,68,苏州杰贤,2021-11第二次增资完成后,"本次增资完成后，赛分科技股权结构如下，合计31,750,670股，100.0000%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,59,equity_snapshot,69,潘鼎,2021-11第二次增资完成后,"本次增资完成后，赛分科技股权结构如下，合计31,750,670股，100.0000%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,59,equity_snapshot,70,珠海峦恒,2021-11第二次增资完成后,"本次增资完成后，赛分科技股权结构如下，合计31,750,670股，100.0000%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,59,equity_snapshot,71,高瓴祈睿,2021-11第二次增资完成后,"本次增资完成后，赛分科技股权结构如下，合计31,750,670股，100.0000%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,59,equity_snapshot,72,海佳同康,2021-11第二次增资完成后,"本次增资完成后，赛分科技股权结构如下，合计31,750,670股，100.0000%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,59,equity_snapshot,73,国药中生,2021-11第二次增资完成后,"本次增资完成后，赛分科技股权结构如下，合计31,750,670股，100.0000%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,59,equity_snapshot,74,苏州敦行,2021-11第二次增资完成后,"本次增资完成后，赛分科技股权结构如下，合计31,750,670股，100.0000%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,59,equity_snapshot,75,夏尔巴二期,2021-11第二次增资完成后,"本次增资完成后，赛分科技股权结构如下，合计31,750,670股，100.0000%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,59,equity_snapshot,76,陈志华,2021-11第二次增资完成后,"本次增资完成后，赛分科技股权结构如下，合计31,750,670股，100.0000%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,59,equity_snapshot,77,耿卫东,2021-11第二次增资完成后,"本次增资完成后，赛分科技股权结构如下，合计31,750,670股，100.0000%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,59,equity_snapshot,78,甘李药业,2021-11第二次增资完成后,"本次增资完成后，赛分科技股权结构如下，合计31,750,670股，100.0000%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,59,equity_snapshot,79,骏耀投资,2021-11第二次增资完成后,"本次增资完成后，赛分科技股权结构如下，合计31,750,670股，100.0000%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,59,equity_snapshot,80,朱勤华,2021-11第二次增资完成后,"本次增资完成后，赛分科技股权结构如下，合计31,750,670股，100.0000%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,59,equity_snapshot,81,吴征涛,2021-11第二次增资完成后,"本次增资完成后，赛分科技股权结构如下，合计31,750,670股，100.0000%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,59,equity_snapshot,82,国药二期,2021-11第二次增资完成后,"本次增资完成后，赛分科技股权结构如下，合计31,750,670股，100.0000%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,59,equity_snapshot,83,华泰大健康二号,2021-11第二次增资完成后,"本次增资完成后，赛分科技股权结构如下，合计31,750,670股，100.0000%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,59,equity_snapshot,84,唐斌,2021-11第二次增资完成后,"本次增资完成后，赛分科技股权结构如下，合计31,750,670股，100.0000%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,59,equity_snapshot,85,道兴投资,2021-11第二次增资完成后,"本次增资完成后，赛分科技股权结构如下，合计31,750,670股，100.0000%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,59,equity_snapshot,86,张敏,2021-11第二次增资完成后,"本次增资完成后，赛分科技股权结构如下，合计31,750,670股，100.0000%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,59,equity_snapshot,87,圣成投资,2021-11第二次增资完成后,"本次增资完成后，赛分科技股权结构如下，合计31,750,670股，100.0000%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,59,equity_snapshot,88,圣祁投资,2021-11第二次增资完成后,"本次增资完成后，赛分科技股权结构如下，合计31,750,670股，100.0000%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,60,subscription_flow,20,聚贝投资,2021-11-22/2021-12,"2021年11月22日，赛分科技决议增发股份117,886股，新增股份由新增股东聚贝投资以人民币1,500万元认购。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,65,equity_snapshot,89,黄学英,签署日/发行前,"截至本招股说明书签署之日，公司股本总数为366,488,394股，公司股东及持股情况如下，合计366,488,394股，100.0000%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,65,equity_snapshot,90,周金清,签署日/发行前,"截至本招股说明书签署之日，公司股本总数为366,488,394股，公司股东及持股情况如下，合计366,488,394股，100.0000%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,65,equity_snapshot,91,高新同华,签署日/发行前,"截至本招股说明书签署之日，公司股本总数为366,488,394股，公司股东及持股情况如下，合计366,488,394股，100.0000%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,65,equity_snapshot,92,陆民,签署日/发行前,"截至本招股说明书签署之日，公司股本总数为366,488,394股，公司股东及持股情况如下，合计366,488,394股，100.0000%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,65,equity_snapshot,93,国寿疌泉,签署日/发行前,"截至本招股说明书签署之日，公司股本总数为366,488,394股，公司股东及持股情况如下，合计366,488,394股，100.0000%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,65,equity_snapshot,94,华泰大健康一号,签署日/发行前,"截至本招股说明书签署之日，公司股本总数为366,488,394股，公司股东及持股情况如下，合计366,488,394股，100.0000%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,65,equity_snapshot,95,源峰磐赛,签署日/发行前,"截至本招股说明书签署之日，公司股本总数为366,488,394股，公司股东及持股情况如下，合计366,488,394股，100.0000%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,65,equity_snapshot,96,苏州贤达,签署日/发行前,"截至本招股说明书签署之日，公司股本总数为366,488,394股，公司股东及持股情况如下，合计366,488,394股，100.0000%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,65,equity_snapshot,97,复星惟盈,签署日/发行前,"截至本招股说明书签署之日，公司股本总数为366,488,394股，公司股东及持股情况如下，合计366,488,394股，100.0000%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,65,equity_snapshot,98,苏州博达,签署日/发行前,"截至本招股说明书签署之日，公司股本总数为366,488,394股，公司股东及持股情况如下，合计366,488,394股，100.0000%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,65,equity_snapshot,99,苏州杰贤,签署日/发行前,"截至本招股说明书签署之日，公司股本总数为366,488,394股，公司股东及持股情况如下，合计366,488,394股，100.0000%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,65,equity_snapshot,100,潘鼎,签署日/发行前,"截至本招股说明书签署之日，公司股本总数为366,488,394股，公司股东及持股情况如下，合计366,488,394股，100.0000%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,65,equity_snapshot,101,珠海峦恒,签署日/发行前,"截至本招股说明书签署之日，公司股本总数为366,488,394股，公司股东及持股情况如下，合计366,488,394股，100.0000%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,65,equity_snapshot,102,高瓴祈睿,签署日/发行前,"截至本招股说明书签署之日，公司股本总数为366,488,394股，公司股东及持股情况如下，合计366,488,394股，100.0000%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,65,equity_snapshot,103,海佳同康,签署日/发行前,"截至本招股说明书签署之日，公司股本总数为366,488,394股，公司股东及持股情况如下，合计366,488,394股，100.0000%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,65,equity_snapshot,104,国药中生,签署日/发行前,"截至本招股说明书签署之日，公司股本总数为366,488,394股，公司股东及持股情况如下，合计366,488,394股，100.0000%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,65,equity_snapshot,105,苏州敦行,签署日/发行前,"截至本招股说明书签署之日，公司股本总数为366,488,394股，公司股东及持股情况如下，合计366,488,394股，100.0000%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,65,equity_snapshot,106,夏尔巴二期,签署日/发行前,"截至本招股说明书签署之日，公司股本总数为366,488,394股，公司股东及持股情况如下，合计366,488,394股，100.0000%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,65,equity_snapshot,107,陈志华,签署日/发行前,"截至本招股说明书签署之日，公司股本总数为366,488,394股，公司股东及持股情况如下，合计366,488,394股，100.0000%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,65,equity_snapshot,108,耿卫东,签署日/发行前,"截至本招股说明书签署之日，公司股本总数为366,488,394股，公司股东及持股情况如下，合计366,488,394股，100.0000%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,65,equity_snapshot,109,甘李药业,签署日/发行前,"截至本招股说明书签署之日，公司股本总数为366,488,394股，公司股东及持股情况如下，合计366,488,394股，100.0000%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,65,equity_snapshot,110,骏耀投资,签署日/发行前,"截至本招股说明书签署之日，公司股本总数为366,488,394股，公司股东及持股情况如下，合计366,488,394股，100.0000%。"
688758,赛分科技,688758_赛分科技_IPO招股说明书.pdf,65,equity_snapshot,111,朱勤华,签署日/发行前,"截至本招股说明书签署之日，公司股本总数为366,488,394股，公司股东及持股情况如下，合计366,488,394股，100.0000%。"
